PROVNUM,PROVNAME,STATE,MDScensus,Fine Amount,WorkDate,Total_RN_Hours,Contractor_RN_Hours,Total_LPN_Hours,Contractor_LPN_Hours,Total_CNA_Hours,Contractor_CNA_Hours,Total_Hours,Total_Contractor_Hours,Contractor_Percentage,Opportunity_Score,Opportunity_Tier
075017,MONTOWESE CENTER FOR HEALTH & REHABILITATION,CT,93.49450549450549,18560451.0,273,3651.75,2234.25,31471.5,1.5,52941.9,0.0,88065.15,2235.75,2.538745462876064,7310875.104026165,High
515141,BRIDGEPORT HEALTHCARE CENTER,WV,57.747252747252745,729911.0,91,1620.85,0.0,4927.25,0.0,10480.3,0.0,17028.4,0.0,0.0,7299110.0,High
045433,CORNING THERAPY AND LIVING CENTER,AR,41.89010989010989,729911.0,91,499.29,0.0,3606.28,0.0,8483.4,0.0,12588.970000000001,0.0,0.0,7299110.0,High
155822,CEDAR CREEK HEALTH CAMPUS,IN,55.13186813186813,729911.0,91,3891.66,0.0,3433.82,0.0,7544.98,0.0,14870.46,0.0,0.0,7299110.0,High
455925,VERANDA REHABILITATION AND HEALTHCARE,TX,89.57142857142857,729911.0,91,1258.95,0.0,5995.89,0.0,12187.45,0.0,19442.29,0.0,0.0,7299110.0,High
455962,KAUFMAN HEALTHCARE CENTER,TX,41.0,729911.0,91,1866.69,0.0,3386.05,0.0,5652.11,0.0,10904.849999999999,0.0,0.0,7299110.0,High
455819,ARLINGTON HEIGHTS HEALTH AND REHABILITATION CENTER,TX,113.58241758241758,729911.0,91,2901.41,0.0,7956.64,0.0,16209.56,0.0,27067.61,0.0,0.0,7299110.0,High
075440,"SPRINGS AT WATERMARK 3030 PARK, THE",CT,16.142857142857142,729638.0,91,2409.07,0.0,1877.25,0.0,5659.43,0.0,9945.75,0.0,0.0,7296380.0,High
135076,MEADOW VIEW NURSING AND REHABILITATION,ID,106.42857142857143,729638.0,91,2437.69,0.0,8525.18,0.0,22222.21,0.0,33185.08,0.0,0.0,7296380.0,High
055002,COUNTRY MANOR HEALTHCARE,CA,94.68131868131869,729638.0,91,3617.78,0.0,5136.3099999999995,0.0,22612.13,0.0,31366.22,0.0,0.0,7296380.0,High
396130,WHITESTONE CARE CENTER,PA,82.73626373626374,729638.0,91,4918.5,0.0,5171.5,0.0,14573.5,0.0,24663.5,0.0,0.0,7296380.0,High
445520,LIFE CARE CENTER OF BLOUNT COUNTY,TN,99.92307692307692,729638.0,91,5342.39,0.0,11318.04,0.0,17755.34,0.0,34415.770000000004,0.0,0.0,7296380.0,High
505299,PUGET SOUND CARE,WA,94.34065934065934,729638.0,91,1857.79,0.0,6987.56,0.0,16778.99,0.0,25624.340000000004,0.0,0.0,7296380.0,High
135092,EAGLE ROCK HEALTH AND REHABILITATION OF CASACADIA,ID,44.78021978021978,729638.0,91,3905.59,0.0,1837.53,0.0,6858.65,0.0,12601.77,0.0,0.0,7296380.0,High
105158,TALLAHASSEE MEMORIAL HOSPITAL EXTENDED CARE,FL,48.032967032967036,729638.0,91,15008.2,0.0,5797.3,0.0,14491.8,0.0,35297.3,0.0,0.0,7296380.0,High
515156,WILLOW TREE HEALTHCARE CENTER,WV,101.37362637362638,729638.0,91,2912.87,0.0,7897.15,0.0,14417.02,0.0,25227.04,0.0,0.0,7296380.0,High
396079,GARDEN SPOT VILLAGE,PA,68.03296703296704,729638.0,91,3644.0,0.0,6880.0,0.0,14876.15,0.0,25400.15,0.0,0.0,7296380.0,High
455718,PEBBLE CREEK NURSING CENTER,TX,92.97802197802197,729638.0,91,1402.73,0.0,5063.91,0.0,9263.96,0.0,15730.599999999999,0.0,0.0,7296380.0,High
015453,"COLUMBIANA HEALTH AND REHABILITATION, LLC",AL,58.934065934065934,729638.0,91,2942.04,0.0,2522.19,0.0,10056.84,0.0,15521.07,0.0,0.0,7296380.0,High
085048,CADIA REHABILITATION CAPITOL,DE,106.63736263736264,729638.0,91,4127.4,0.0,5669.25,0.0,22162.03,0.0,31958.68,0.0,0.0,7296380.0,High
146155,PARK PLACE CHRISTIAN COMMUNITY,IL,35.0,728000.0,182,9940.5,0.0,698.0,0.0,17262.0,0.0,27900.5,0.0,0.0,7280000.0,High
165248,PLEASANT ACRES CARE CENTER,IA,27.36263736263736,3108014.0,91,1188.65,0.0,2020.65,24.5,2463.69,0.0,5672.99,24.5,0.4318710239221293,7196625.445657142,High
255304,THE NICHOLS CENTER,MS,56.81318681318681,718991.0,91,2481.08,0.0,5271.81,0.0,11367.83,0.0,19120.72,0.0,0.0,7189910.0,High
395876,CUMBERLAND CROSSINGS RETIREMENT COMMUNITY,PA,50.68131868131868,718991.0,91,2881.75,0.0,4027.75,0.0,9574.5,0.0,16484.0,0.0,0.0,7189910.0,High
425341,LAKE MOULTRIE NURSING HOME,SC,79.51648351648352,718991.0,91,3559.25,0.0,5014.0,0.0,17266.5,0.0,25839.75,0.0,0.0,7189910.0,High
335865,"SAMARITAN SENIOR VILLAGE, INC",NY,155.45054945054946,718991.0,91,3103.81,0.0,15286.14,0.0,26774.17,0.0,45164.119999999995,0.0,0.0,7189910.0,High
455570,MINERAL WELLS NURSING & REHABILITATION,TX,81.63736263736264,715897.0,91,140.54,0.0,6980.74,0.0,8390.11,0.0,15511.39,0.0,0.0,7158970.0,High
375511,HERITAGE PARK,OK,44.32967032967033,712894.0,91,501.47,0.0,3390.53,0.0,7674.01,0.0,11566.01,0.0,0.0,7128940.0,High
055201,STOCKTON NURSING CENTER,CA,107.0,10169432.0,728,28039.76,0.0,61591.04,0.0,169237.36,3730.2400000000002,258868.15999999997,3730.2400000000002,1.4409806134520369,7057299.664592948,High
055039,GOOD SAMARITAN REHAB AND CARE CENTER,CA,79.38461538461539,705159.0,182,7836.5,0.0,16185.5,0.0,34913.12,0.0,58935.12,0.0,0.0,7051590.0,High
425315,PRUITTHEALTH- ESTILL,SC,76.07692307692308,704795.0,91,1081.5,0.0,6453.31,0.0,11442.25,0.0,18977.06,0.0,0.0,7047950.0,High
146132,SOUTH SUBURBAN REHAB CENTER,IL,130.41758241758242,34405280.0,910,40567.1,3910.0,76542.3,1622.0,248032.9,12317.0,365142.3,17849.0,4.888231245736251,7038390.425986891,High
425301,RICHARD M CAMPBELL VETERANS NURSING HOME,SC,207.0989010989011,1422876.0,182,5393.7,0.0,41164.38,292.06,97340.52,0.0,143898.6,292.06,0.20296236377560312,7010541.134479216,High
175130,MEADOWBROOK REHABILITATION HOSPITAL,KS,98.87912087912088,6223126.0,546,30534.0,214.8,34183.2,145.8,119801.4,1279.8,184518.59999999998,1640.4,0.8890160666729534,7000015.222772494,High
265800,"GOWER CONVALESCENT CENTER, INC",MO,71.47252747252747,698516.0,182,759.5,0.0,5907.0,0.0,13342.8,0.0,20009.3,0.0,0.0,6985160.0,High
045435,"JAMESTOWN NURSING AND REHAB, LLC",AR,90.89010989010988,693238.0,182,2515.0,0.0,14553.5,0.0,44450.5,0.0,61519.0,0.0,0.0,6932380.0,High
035172,HAVEN OF SAFFORD,AZ,75.08791208791209,693238.0,182,9856.92,0.0,1878.0,0.0,21847.98,0.0,33582.9,0.0,0.0,6932380.0,High
035165,HAVEN OF TUCSON,AZ,102.03296703296704,690053.0,91,5159.6,0.0,9535.75,0.0,18186.06,0.0,32881.41,0.0,0.0,6900530.0,High
245568,GOOD SAMARITAN SOCIETY - MARY JANE BROWN,MN,43.67032967032967,8441160.0,182,6098.26,0.0,2497.52,280.0,14240.82,0.0,22836.6,280.0,1.2261019591357734,6884549.801999999,High
255173,GLENBURNEY HEALTH CARE AND REHABILITATION CENTER,MS,65.02197802197803,686413.0,91,1432.86,0.0,5343.48,0.0,11734.67,0.0,18511.01,0.0,0.0,6864130.0,High
455672,GOLDEN PALMS REHABILITATION AND RETIREMENT,TX,41.57142857142857,686322.0,273,3325.5299999999997,0.0,12601.8,0.0,16855.44,0.0,32782.77,0.0,0.0,6863220.0,High
255111,WEST POINT COMMUNITY LIVING CENTER,MS,67.92307692307692,684502.0,91,1900.62,0.0,5194.54,0.0,14667.84,0.0,21763.0,0.0,0.0,6845020.0,High
056428,CALIFORNIA NURSING & REHABILITATION CENTER,CA,72.1978021978022,680953.0,182,2380.46,0.0,14818.36,0.0,31131.38,0.0,48330.2,0.0,0.0,6809530.0,High
505346,CHENEY CARE CENTER,WA,43.51648351648352,18660096.0,273,6311.07,0.0,6438.42,1227.0,31869.33,0.0,44618.82,1227.0,2.749960666821758,6785586.508612226,High
255160,DANIEL HEALTH CARE INC DBA THE MEADOWS,MS,123.0,677586.0,91,7495.75,0.0,11716.5,0.0,17184.5,0.0,36396.75,0.0,0.0,6775860.0,High
265055,KABUL NURSING HOMES INC,MO,45.417582417582416,677586.0,91,1288.48,0.0,2331.23,0.0,8409.41,0.0,12029.119999999999,0.0,0.0,6775860.0,High
045464,AMBERWOOD HEALTH AND REHABILITATION,AR,94.28571428571429,677586.0,91,7.95,0.0,7207.24,0.0,20847.37,0.0,28062.559999999998,0.0,0.0,6775860.0,High
165215,LYON SPECIALTY CARE,IA,35.61538461538461,677586.0,91,1312.28,0.0,1852.06,0.0,5583.31,0.0,8747.650000000001,0.0,0.0,6775860.0,High
425332,LIFE CARE CENTER OF CHARLESTON,SC,109.50549450549451,677586.0,91,3546.31,0.0,9615.22,0.0,20008.88,0.0,33170.41,0.0,0.0,6775860.0,High
445449,AHC WESTWOOD,TN,46.32967032967033,677586.0,91,1018.3,0.0,4417.5,0.0,9262.5,0.0,14698.3,0.0,0.0,6775860.0,High
395912,SUBURBAN WOODS HEALTH & REHA,PA,107.93406593406593,677313.0,91,3645.75,0.0,8826.5,0.0,15505.25,0.0,27977.5,0.0,0.0,6773130.0,High
535021,WYOMING RETIREMENT CENTER,WY,81.9010989010989,677313.0,91,3787.0,0.0,2334.5,0.0,18887.25,0.0,25008.75,0.0,0.0,6773130.0,High
455550,HOLIDAY NURSING & REHABILITATION,TX,33.857142857142854,677313.0,91,467.21,0.0,4925.77,0.0,5260.36,0.0,10653.34,0.0,0.0,6773130.0,High
395898,HOMEWOOD AT PLUM CREEK,PA,92.75824175824175,677313.0,91,5566.25,0.0,6762.75,0.0,20672.25,0.0,33001.25,0.0,0.0,6773130.0,High
035114,MOUNTAIN VIEW MANOR,AZ,63.81318681318681,677313.0,91,1373.25,0.0,5070.75,0.0,14695.3,0.0,21139.3,0.0,0.0,6773130.0,High
055115,HOLLENBECK PALMS,CA,57.15384615384615,677313.0,91,1840.78,0.0,4784.01,0.0,13500.24,0.0,20125.03,0.0,0.0,6773130.0,High
375528,SENIOR SUITES HEALTHCARE,OK,74.78021978021978,677313.0,182,3406.3,0.0,11952.06,0.0,25022.68,0.0,40381.04,0.0,0.0,6773130.0,High
455849,ADVANCED REHABILITATION AND HEALTHCARE OF BOWIE,TX,147.8131868131868,677313.0,91,2933.78,0.0,11726.67,0.0,15101.95,0.0,29762.4,0.0,0.0,6773130.0,High
505211,PUYALLUP NURSING AND REHABILITATION CENTER,WA,74.78021978021978,677313.0,91,1601.1200000000001,0.0,6456.02,0.0,18306.6,0.0,26363.739999999998,0.0,0.0,6773130.0,High
055182,LEMON GROVE CARE AND REHABILITATION CENTER,CA,149.84615384615384,677313.0,91,4132.51,0.0,15589.33,0.0,33453.3,0.0,53175.14,0.0,0.0,6773130.0,High
505181,REDMOND CARE AND REHABILITATION CENTER,WA,77.54945054945055,677313.0,91,3875.05,0.0,6026.49,0.0,12438.99,0.0,22340.53,0.0,0.0,6773130.0,High
175244,MEMORIAL HOSPITAL LTCU (VILLAGE MANOR),KS,72.82417582417582,677313.0,91,2424.25,0.0,300.25,0.0,17046.93,0.0,19771.43,0.0,0.0,6773130.0,High
465088,MISSION AT ALPINE REHABILITATION CENTER,UT,37.72527472527472,677313.0,91,758.0799999999999,0.0,2217.19,0.0,6617.38,0.0,9592.65,0.0,0.0,6773130.0,High
505059,PANORAMA CITY CONV & REHAB CTR,WA,106.98901098901099,677313.0,91,3787.5,0.0,8413.5,0.0,33562.25,0.0,45763.25,0.0,0.0,6773130.0,High
056444,COMMUNITY EXTENDED CARE HOSPITAL OF MONTCLAIR,CA,126.63736263736264,677313.0,91,6510.04,0.0,22675.95,0.0,34428.42,0.0,63614.41,0.0,0.0,6773130.0,High
465183,SPANISH FORK REHABILITATION AND NURSING,UT,40.956043956043956,677313.0,91,3222.32,0.0,494.82,0.0,7076.49,0.0,10793.630000000001,0.0,0.0,6773130.0,High
375487,MCALESTER NURSING & REHAB,OK,44.08791208791209,677313.0,91,850.0,0.0,3430.83,0.0,8091.08,0.0,12371.91,0.0,0.0,6773130.0,High
435020,AVANTARA HURON,SD,69.3956043956044,677313.0,91,1968.75,0.0,2518.75,0.0,15344.0,0.0,19831.5,0.0,0.0,6773130.0,High
515162,MCDOWELL HEALTHCARE CENTER,WV,95.26373626373626,677313.0,91,1546.5,0.0,8416.25,0.0,17968.55,0.0,27931.3,0.0,0.0,6773130.0,High
056476,WINDSOR ROSEWOOD CARE CENTER,CA,101.4065934065934,677313.0,91,8291.69,0.0,10819.12,0.0,18580.25,0.0,37691.06,0.0,0.0,6773130.0,High
395109,BEAVER HEALTHCARE AND REHABILITATION CENTER,PA,47.824175824175825,3628261.0,364,10422.4,282.0,12025.2,0.0,30145.2,0.0,52592.8,282.0,0.5361950685264902,6766681.032652483,High
396138,HARMONY PHYSICAL REHABILITATION,PA,27.318681318681318,676403.0,91,1479.5,0.0,2637.38,0.0,4940.21,0.0,9057.09,0.0,0.0,6764030.0,High
14E247,JOLIET TERRACE,IL,92.82417582417582,668122.0,91,2718.5,0.0,3776.7,0.0,8788.4,0.0,15283.599999999999,0.0,0.0,6681220.0,High
455642,DAYTON NURSING AND REHABILITATION,TX,31.912087912087912,10591308.0,182,376.88,0.0,6421.04,139.52,9225.18,115.24000000000001,16023.1,254.76000000000002,1.5899545031860252,6661390.611351861,High
255250,MS CARE CENTER OF MORTON,MS,111.6923076923077,661297.0,182,5227.5,0.0,11760.0,0.0,34399.0,0.0,51386.5,0.0,0.0,6612970.0,High
455748,ASHFORD HALL,TX,111.38461538461539,25915890.0,273,24696.989999999998,3107.2200000000003,9982.38,632.43,60446.88,0.0,95126.25,3739.65,3.931249260850712,6592278.504973727,High
395894,MEADVILLE MEDICAL CTR TCU,PA,19.64835164835165,652652.0,273,8715.0,0.0,6718.2,0.0,19614.36,0.0,35047.56,0.0,0.0,6526520.0,High
165625,TERRACE GLEN VILLAGE,IA,39.05494505494506,1114568.0,182,6358.9800000000005,0.0,929.66,0.0,18562.239999999998,44.5,25850.879999999997,44.5,0.17214114181025947,6474733.397716854,High
285109,PRESTIGE CARE CENTER OF NEBRASKA CITY,NE,45.02197802197802,12696775.0,364,4583.2,94.4,8390.0,0.0,23557.6,624.0,36530.8,718.4,1.9665597249444302,6456338.365395323,High
335814,ELMHURST CARE CENTER INC,NY,230.4320987654321,639981.0,81,8132.65,0.0,6121.75,0.0,34838.07,0.0,49092.47,0.0,0.0,6399810.0,High
085047,GILPIN HALL,DE,88.83516483516483,5580211.0,91,1693.75,0.0,9178.75,0.0,24471.5,308.5,35344.0,308.5,0.8728497057492077,6393094.8973743925,High
345104,ZEBULON REHABILITATION CENTER,NC,54.24175824175824,638274.0,91,1266.0,0.0,5253.0,0.0,9573.25,0.0,16092.25,0.0,0.0,6382740.0,High
465181,MERVYN SHARP BENNION CENTRAL UTAH VETERANS HOME,UT,101.95604395604396,2136498.0,91,12052.25,12.5,3051.58,0.0,31647.91,144.01,46751.74,156.51,0.3347682888380197,6382020.2547134375,High
056376,A GRACE SUB ACUTE & SKILLED CARE,CA,102.43956043956044,637364.0,91,11310.5,0.0,12180.0,0.0,25460.25,0.0,48950.75,0.0,0.0,6373640.0,High
185173,CUMBERLAND NURSING AND REHABILITATION CENTER,KY,85.75824175824175,636181.0,273,8666.7,0.0,14841.9,0.0,50436.9,0.0,73945.5,0.0,0.0,6361810.0,High
515199,SUMMERSVILLE HEALTHCARE CENTER,WV,89.24175824175825,5348889.0,182,1819.62,451.0,18789.5,0.0,32345.5,0.0,52954.619999999995,451.0,0.8516726208213751,6280451.982642571,High
085020,PINNACLE REHABILITATION & HEALTH CENTER,DE,138.27472527472528,8379280.0,182,4168.94,416.2,20137.920000000002,126.4,60378.82,615.62,84685.68,1158.22,1.3676692446704097,6126685.989798137,High
056261,ORCHARDS AT TULARE,CA,89.34065934065934,9683492.0,273,3612.18,0.0,30354.36,1578.87,65093.73,0.0,99060.27,1578.87,1.5938478665563902,6075543.471361417,High
395867,LAKEVIEW HEALTHCARE AND REHAB,PA,26.439560439560438,603421.0,182,4833.5,0.0,5281.4,0.0,12037.2,0.0,22152.1,0.0,0.0,6034210.0,High
145024,ALLURE OF PINECREST,IL,91.92307692307692,13768664.0,182,9033.44,194.74,8871.5,85.4,33675.92,901.42,51580.86,1181.56,2.2906946491392346,6010693.7453116225,High
165199,CRESTON SPECIALTY CARE,IA,58.362637362637365,3664843.0,273,3737.64,104.25,14216.01,164.25,26060.31,0.0,44013.96000000001,268.5,0.6100337256634031,6007607.195839107,High
035120,MI CASA NURSING CENTER,AZ,112.6923076923077,592410.0,91,4275.97,0.0,9685.45,0.0,18889.1,0.0,32850.520000000004,0.0,0.0,5924100.0,High
396059,CONCORDIA AT THE CEDARS,PA,53.604395604395606,591500.0,91,2194.75,0.0,5477.92,0.0,9608.12,0.0,17280.79,0.0,0.0,5915000.0,High
515180,BRAXTON HEALTHCARE CENTER,WV,60.967032967032964,591500.0,182,2859.36,0.0,10441.0,0.0,21181.0,0.0,34481.36,0.0,0.0,5915000.0,High
275021,VALLE VISTA REHABILITATION AND NURSING LLC,MT,47.89010989010989,591500.0,91,3323.63,0.0,0.0,0.0,9240.76,0.0,12564.39,0.0,0.0,5915000.0,High
525672,MEADOWBROOK AT CHETEK,WI,67.5934065934066,591500.0,91,4551.8,0.0,1332.8,0.0,11383.6,0.0,17268.2,0.0,0.0,5915000.0,High
525578,CEDARBURG HEALTH SERVICES,WI,44.72527472527472,591500.0,91,1758.15,0.0,4442.65,0.0,8952.9,0.0,15153.699999999999,0.0,0.0,5915000.0,High
185217,METCALFE HEALTH CARE CENTER,KY,62.010989010989015,591500.0,182,1772.0,0.0,9733.0,0.0,22829.0,0.0,34334.0,0.0,0.0,5915000.0,High
245520,REDEEMER RESIDENCE INC,MN,106.32967032967034,591500.0,91,7903.25,0.0,6446.0,0.0,23664.0,0.0,38013.25,0.0,0.0,5915000.0,High
285187,GOOD SAMARITAN SOCIETY - SUPERIOR,NE,38.472527472527474,591500.0,91,1141.24,0.0,1700.12,0.0,4314.31,0.0,7155.67,0.0,0.0,5915000.0,High
285228,ROSE LANE HOME,NE,40.45054945054945,591500.0,91,1704.01,0.0,2497.27,0.0,5119.31,0.0,9320.59,0.0,0.0,5915000.0,High
445509,LIFE CARE CENTER OF OLD HICKORY VILLAGE,TN,83.94505494505495,591500.0,91,1240.75,0.0,8778.65,0.0,14598.62,0.0,24618.02,0.0,0.0,5915000.0,High
465093,SANDSTONE BRIGHAM CITY,UT,34.824175824175825,3905265.0,91,3023.66,63.75,864.9,0.0,5659.2,0.0,9547.76,63.75,0.6676958784049871,5848867.914729412,High
505338,"SNOHOMISH OF CASCADIA, LLC",WA,58.46153846153846,17341051.0,455,23876.45,2147.0,21001.65,326.65,57356.6,575.8,102234.70000000001,3049.45,2.9827935133570103,5813694.7537087025,High
105320,DADE CITY HEALTH AND REHABILITATION CENTER,FL,111.86813186813187,7197736.0,546,11159.94,48.0,60301.62,2487.0,133113.96,0.0,204575.52,2535.0,1.2391511946297387,5808601.913304616,High
146114,LENA LIVING CENTER,IL,52.142857142857146,10584756.0,455,19084.9,240.0,4785.4,445.0,61716.7,875.0,85587.0,1560.0,1.8227067194784254,5807163.5370000005,High
465175,MISSION AT COMMUNITY LIVING REHABILITATION CENTER,UT,31.560439560439562,577941.0,91,973.04,0.0,1520.37,0.0,4376.26,0.0,6869.67,0.0,0.0,5779410.0,High
375542,ATOKA MANOR,OK,40.61538461538461,577850.0,182,1334.26,0.0,8975.74,0.0,19070.92,0.0,29380.92,0.0,0.0,5778500.0,High
045432,THE SPRINGS OF BARROW,AR,77.67032967032966,8190728.0,364,5041.2,0.0,20618.2,1458.6,77215.2,0.0,102874.6,1458.6,1.4178426939205595,5776894.739536542,High
135079,ARBOR VALLEY OF CASCADIA,ID,107.28571428571429,576940.0,91,4405.61,0.0,11789.39,0.0,17599.94,0.0,33794.94,0.0,0.0,5769400.0,High
175165,ROLLING HILLS HEALTH CENTER,KS,41.637362637362635,575939.0,91,869.5,0.0,2203.9,0.0,6378.7,0.0,9452.1,0.0,0.0,5759390.0,High
065213,HEALTH CENTER AT FRANKLIN PARK,CO,55.75824175824176,4772404.0,637,16770.25,171.5,33078.5,829.5,70444.5,0.0,120293.25,1001.0,0.8321331413026083,5735144.73,High
155826,EVERGREEN CROSSING AND THE LOFTS,IN,97.86813186813187,16710239.0,182,3478.7999999999997,815.3,13512.98,627.48,32415.5,0.0,49407.28,1442.78,2.920176945583728,5722337.827942722,High
395840,PATRIOT VILLAGE,PA,73.35164835164835,12063051.0,91,2581.5,49.5,6789.5,18.5,13734.75,419.75,23105.75,487.75,2.1109464094435366,5714522.616981036,High
385229,AVAMERE REHABILITATION OF JUNCTION CITY,OR,43.54945054945055,13164515.0,182,801.5,171.0,6330.5,0.0,23225.5,532.0,30357.5,703.0,2.315737461912213,5684804.61041963,High
275132,WHITEFISH CARE AND REHABILITATION,MT,73.48351648351648,22544704.0,364,16067.4,0.0,11688.08,2792.28,42318.92,0.0,70074.4,2792.28,3.9847362232141843,5657765.71825748,High
285097,EMERALD NURSING & REHAB OMAHA,NE,64.2967032967033,12755652.0,728,15290.4,857.6,22571.2,1203.2,52640.8,0.0,90502.4,2060.8,2.277066685524362,5601791.146956521,High
345000,AUTUMN CARE OF BISCOE,NC,96.94505494505495,3579849.0,182,4210.5,0.0,16793.5,0.0,36154.2,365.7,57158.2,365.7,0.6398032128373532,5595234.484872846,High
405000,ALTERNATIVE HEALTHCARE SOLUTIONS LLC,PR,11.340659340659341,11633895.0,2457,149553.0,0.0,46149.75,4090.5,0.0,0.0,195702.75,4090.5,2.0901596937191735,5566031.645792079,High
065181,VALLEY VIEW VILLA,CO,35.472527472527474,677313.0,91,2332.49,0.0,1671.4,12.0,5750.32,0.0,9754.21,12.0,0.1230238020300978,5505544.364774999,High
255243,BILLDORA SENIOR CARE,MS,48.94505494505494,1057875.0,91,1367.3700000000001,0.0,4883.7,0.0,11231.39,33.75,17482.46,33.75,0.19305063475048706,5479779.962222222,High
255262,LAURELWOOD COMMUNITY LIVING CENTER,MS,48.043956043956044,547547.0,91,1013.97,0.0,4915.34,0.0,9505.43,0.0,15434.740000000002,0.0,0.0,5475470.0,High
145136,ARCADIA CARE AUBURN,IL,56.45054945054945,26656812.0,546,4245.6,0.0,21369.06,2602.26,49431.18,1056.78,75045.84,3659.04,4.87573994774394,5467234.160495867,High
455900,FOCUSED CARE AT MOUNT PLEASANT,TX,59.395604395604394,18654454.0,455,9664.75,1001.7,24893.95,506.34999999999997,39840.95,1036.05,74399.65,2544.1,3.4195053336944463,5455307.76518651,High
385151,ROSE HAVEN NURSING CENTER,OR,76.79120879120879,9407216.0,182,6618.52,108.5,6332.64,735.98,38098.3,44.1,51049.46000000001,888.58,1.7406256598992427,5404502.6548353555,High
465137,RED CLIFFS HEALTH AND REHAB,UT,67.28571428571429,1407770.0,182,7036.9400000000005,0.0,8794.38,0.0,22530.96,100.22,38362.28,100.22,0.261246203301785,5388671.614009179,High
395011,PLATINUM RIDGE CTR FOR REHAB & HEALING,PA,78.38461538461539,11748828.0,819,23575.23,576.0,77896.98,4248.0,118463.67,0.0,219935.88,4824.0,2.1933665393750212,5356527.415316419,High
395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,PA,103.17582417582418,5815810.0,546,19501.26,0.0,46173.18,1960.2,111844.32,0.0,177518.76,1960.2,1.1042213228618767,5266887.968552189,High
165531,GARDEN VIEW CARE CENTER,IA,40.42857142857143,21974589.0,455,3030.05,915.8,10363.75,219.3,28832.65,644.95,42226.45,1780.05,4.21548579148851,5212824.828960141,High
255301,"CARRINGTON, LLC D/B/A THE CARRINGTON",MS,52.32967032967033,509327.0,91,2688.32,0.0,4502.67,0.0,9639.45,0.0,16830.440000000002,0.0,0.0,5093270.0,High
455881,DFW NURSING & REHAB,TX,75.14285714285714,8225490.0,546,5450.34,1368.0,35476.02,0.0,43363.56,0.0,84289.92,1368.0,1.6229698640122094,5068171.740210526,High
525659,GRANDE PRAIRIE CARE AND REHAB CTR LLC,WI,83.21978021978022,28449330.0,273,8370.75,216.75,19201.5,3576.0,43151.25,279.75,70723.5,4072.5,5.7583405798638365,4940543.131381215,High
345123,CAROLINA VILLAGE INC,NC,37.9010989010989,489762.0,91,1510.0,0.0,5080.0,0.0,14084.0,0.0,20674.0,0.0,0.0,4897620.0,High
505123,BRIDGEVIEW CARE,WA,89.9010989010989,13961766.0,637,21580.44,0.0,36942.64,5051.9,145796.28,812.0,204319.36,5863.9,2.8699678777380666,4864781.277971589,High
455463,THE MEADOWS HEALTH AND REHABILITATION CENTER,TX,83.38461538461539,2675946.0,182,3310.04,0.0,14046.74,234.22,25065.66,0.0,42422.44,234.22,0.5521134569345846,4846732.073616259,High
345183,UNIVERSAL HEALTH CARE/ CONCORD,NC,90.63736263736264,4452266.0,364,2808.0,0.0,8642.0,30.0,22586.0,286.0,34036.0,316.0,0.9284287225290868,4795484.986582278,High
455678,SUMMER MEADOWS,TX,64.81318681318682,26645528.0,455,5754.2,0.0,31678.65,1240.7,45465.1,3375.8,82897.95,4616.5,5.568895250123797,4784706.266365428,High
425380,LAKES AT LITCHFIELD,SC,14.901098901098901,477204.0,91,2136.54,0.0,925.34,0.0,3022.85,0.0,6084.73,0.0,0.0,4772040.0,High
385120,VALLEY WEST HEALTH CARE CENTER,OR,60.472527472527474,12269439.0,182,1795.34,737.62,10990.72,325.38,27856.18,0.0,40642.24,1063.0,2.615505444581795,4691039.365036312,High
505024,SPOKANE FALLS CARE,WA,66.12087912087912,17704505.0,364,4092.76,49.68,18852.44,980.04,70620.48,2545.2,93565.68,3574.92,3.8207599196628514,4633765.369262528,High
055014,FAIRFIELD POST-ACUTE REHAB,CA,91.76923076923077,461916.0,91,7508.6,0.0,8025.38,0.0,20572.56,0.0,36106.54,0.0,0.0,4619160.0,High
335831,FULTON COMMONS CARE CENTER INC,NY,270.7032967032967,860132.0,364,27160.0,0.0,66318.0,0.0,202066.6,557.0,295544.6,557.0,0.188465632598261,4563866.568890484,High
045419,"ASHTON PLACE HEALTH AND REHAB, LLC",AR,117.10989010989012,455000.0,91,851.75,0.0,10025.0,0.0,28020.25,0.0,38897.0,0.0,0.0,4550000.0,High
056304,MISSION CARMICHAEL HEALTHCARE CENTER,CA,124.56043956043956,455000.0,91,4290.28,0.0,10150.22,0.0,25964.24,0.0,40404.740000000005,0.0,0.0,4550000.0,High
245554,RENVILLA HEALTH CENTER,MN,39.07692307692308,455000.0,182,2723.48,0.0,1971.0,0.0,12934.5,0.0,17628.98,0.0,0.0,4550000.0,High
015450,WILLOWBROOKE CT SKILLED CARE CTR AT MAGNOLIA TRACE,AL,15.351648351648352,455000.0,182,3115.94,0.0,1330.28,0.0,7228.12,0.0,11674.34,0.0,0.0,4550000.0,High
065222,BOULDER CANYON HEALTH AND REHABILITATION,CO,107.9010989010989,455000.0,91,6816.75,0.0,5111.13,0.0,19598.4,0.0,31526.280000000002,0.0,0.0,4550000.0,High
515099,ROANE GENERAL HOSPITAL,WV,34.15384615384615,455000.0,91,780.0,0.0,4231.75,0.0,8364.41,0.0,13376.16,0.0,0.0,4550000.0,High
